begin
comment  i =     1390, time =      695.000, E =       -55.8538607430
lattice        13.635517        0.000000        0.000000
lattice        -6.817759       11.808704        0.000000
lattice         0.000000        0.000000       10.949748
atom     -1.983474     5.480247     3.725458  Mg       0.000000     0.000000    -0.012771    -0.003338    -0.000721
atom      0.872655     1.072690     9.741784  Mg       0.000000     0.000000    -0.009128     0.000458    -0.009028
atom      4.400858     2.890580     4.965251  Mg       0.000000     0.000000     0.000675    -0.002507    -0.003998
atom      9.093970     4.441516     8.178627  Mg       0.000000     0.000000     0.001103     0.001163    -0.004173
atom     12.336101     2.882583     3.756073  Mg       0.000000     0.000000    -0.002157     0.011846     0.008287
atom     15.493180     2.859661     9.904802  Mg       0.000000     0.000000    -0.009015     0.013026    -0.010940
atom     17.730662     5.231720     1.097025  Mg       0.000000     0.000000    -0.013642     0.016780     0.006282
atom     17.909791     1.700648     5.333417  Mg       0.000000     0.000000     0.002669     0.008312    -0.007772
atom     -2.143763    11.360110     2.737823  Mg       0.000000     0.000000     0.013653    -0.018804    -0.005405
atom      2.023307     7.537865     7.086069  Mg       0.000000     0.000000     0.008729    -0.001821     0.006254
atom      5.157517    10.830866     2.275331  Mg       0.000000     0.000000     0.002871    -0.003553     0.000545
atom      6.963974    10.012332     9.278728  Mg       0.000000     0.000000    -0.019263     0.004966    -0.012024
atom     12.164765     9.348894     2.347797  Mg       0.000000     0.000000     0.010915     0.011773     0.012076
atom     12.268361    10.715446     9.261398  Mg       0.000000     0.000000     0.017286     0.008139    -0.002223
atom     18.373422    12.069828     2.150325  Mg       0.000000     0.000000    -0.011222    -0.012995    -0.003247
atom     16.637812     8.031842     6.396187  Mg       0.000000     0.000000     0.005123    -0.002300     0.002026
atom     -2.559128    16.274691     4.968569  Mg       0.000000     0.000000    -0.006325     0.007378     0.007582
atom     -2.112855    10.740848     8.243921  Mg       0.000000     0.000000    -0.014697     0.010009     0.005363
atom      1.939669    14.971795     1.156636  Mg       0.000000     0.000000     0.001118     0.015147    -0.008121
atom      3.212548    14.152291     6.808547  Mg       0.000000     0.000000     0.000609    -0.024022     0.003910
atom      6.675141    19.866204     2.162736  Mg       0.000000     0.000000    -0.016530    -0.006128    -0.002072
atom      9.290515    16.109997     4.408912  Mg       0.000000     0.000000     0.006923    -0.024549     0.009723
atom     15.912350    19.222051     4.480271  Mg       0.000000     0.000000     0.009540    -0.003527     0.010842
atom     17.969343    14.746116     7.404011  Mg       0.000000     0.000000     0.003236    -0.005523     0.010370
atom    -14.302725    21.833025     3.373947  Mg       0.000000     0.000000     0.000115     0.011961     0.003230
atom     -5.503622    21.262843     8.227155  Mg       0.000000     0.000000    -0.002719    -0.007927    -0.016548
atom     -3.672143    20.952486     1.329897  Mg       0.000000     0.000000    -0.007044     0.001108     0.004443
atom      2.319759    18.980812     6.509195  Mg       0.000000     0.000000    -0.008910     0.027745    -0.006347
atom      1.855071    22.221433     0.120846  Mg       0.000000     0.000000     0.014424    -0.011624    -0.006964
atom      7.952739    20.161039     8.045643  Mg       0.000000     0.000000    -0.000496     0.005256     0.012834
atom     11.077931    17.192767    -0.794511  Mg       0.000000     0.000000     0.008022    -0.004971     0.037151
atom     12.436281    17.142476     9.530329  Mg       0.000000     0.000000    -0.002238    -0.005091    -0.000581
atom      0.532336     0.857774    15.695722  Mg       0.000000     0.000000     0.000288     0.004216     0.005509
atom      3.541511    -0.090462    20.316722  Mg       0.000000     0.000000    -0.004215     0.010174     0.002967
atom      5.141230     2.515341    13.087463  Mg       0.000000     0.000000     0.007175     0.011127    -0.003418
atom      7.255730    -1.574131    16.459378  Mg       0.000000     0.000000     0.001131    -0.010434     0.008600
atom     10.374922     0.222848    12.446796  Mg       0.000000     0.000000     0.015598     0.007536     0.002755
atom     16.010093     3.943533    14.975449  Mg       0.000000     0.000000     0.010129    -0.003474     0.007648
atom     21.392267     4.773570     9.151988  Mg       0.000000     0.000000     0.000150    -0.000158    -0.000490
atom     20.511968     1.561232    19.528633  Mg       0.000000     0.000000     0.014444    -0.004768    -0.014120
atom     -0.894837     7.838760    13.374308  Mg       0.000000     0.000000    -0.003507    -0.016269    -0.005051
atom      1.501167     6.031121    20.150414  Mg       0.000000     0.000000     0.003426     0.000938    -0.003089
atom      4.598063     8.446908    15.038307  Mg       0.000000     0.000000    -0.003039    -0.002754     0.007325
atom      8.142250     6.643528    20.921309  Mg       0.000000     0.000000    -0.010120    -0.017068    -0.008915
atom      9.526156     7.317250    12.999302  Mg       0.000000     0.000000     0.017293    -0.010620     0.021816
atom     11.480460     2.932789    17.745360  Mg       0.000000     0.000000    -0.013924    -0.001219     0.001971
atom     19.276385     9.583879    12.274125  Mg       0.000000     0.000000    -0.010779    -0.008105    -0.009006
atom     20.843547     7.455076    17.699005  Mg       0.000000     0.000000    -0.000571    -0.002314     0.001866
atom     -5.743865    13.778670    15.533874  Mg       0.000000     0.000000    -0.005168     0.010062    -0.006922
atom     -3.555288    15.551063    19.991785  Mg       0.000000     0.000000     0.008422     0.004969     0.008174
atom      1.632989    12.586943    12.587784  Mg       0.000000     0.000000    -0.004865     0.008390    -0.006221
atom     -0.942773    11.529608    17.509253  Mg       0.000000     0.000000     0.011356    -0.001524     0.009394
atom      6.421552    15.045943    11.855753  Mg       0.000000     0.000000     0.014212     0.013206     0.000886
atom      8.547165    12.373378    17.234316  Mg       0.000000     0.000000     0.003459    -0.002178    -0.000267
atom     13.905762    14.023154    14.643932  Mg       0.000000     0.000000     0.012766    -0.021495    -0.003091
atom     14.143699     8.141527    17.926068  Mg       0.000000     0.000000    -0.000140     0.011794    -0.005169
atom     -8.690246    18.586564    12.132957  Mg       0.000000     0.000000     0.004376    -0.002124     0.006281
atom     -8.637282    16.751775    20.340843  Mg       0.000000     0.000000    -0.012889     0.002176    -0.012523
atom     -2.099788    16.859000    11.151723  Mg       0.000000     0.000000    -0.007159    -0.005297    -0.007762
atom     -0.097065    18.305055    16.402687  Mg       0.000000     0.000000     0.001045    -0.000087     0.000941
atom      3.212578    20.306985    11.916829  Mg       0.000000     0.000000     0.006416    -0.010501     0.011555
atom      5.795563    17.769823    17.632841  Mg       0.000000     0.000000    -0.008744     0.003104    -0.006967
atom      8.240756    23.600571    13.833592  Mg       0.000000     0.000000    -0.005688    -0.004485    -0.005256
atom     11.121305    18.120202    15.374251  Mg       0.000000     0.000000    -0.011732     0.020796    -0.040174
energy    -55.853861
charge      0.000000
end
begin
comment  i =     4870, time =     2435.000, E =       -56.1698666475
lattice        13.179022        0.000000        0.000000
lattice        -6.589511       11.413368        0.000000
lattice         0.000000        0.000000       10.583169
atom     -0.121853     3.378601     2.238413  Mg       0.000000     0.000000     0.002858    -0.003407     0.012483
atom      2.939248     2.141980     7.701483  Mg       0.000000     0.000000     0.005763     0.000202    -0.002394
atom      6.429269     3.764819     2.591433  Mg       0.000000     0.000000    -0.001827    -0.006956     0.000669
atom      9.546428     1.962305     7.359963  Mg       0.000000     0.000000    -0.000768    -0.010802    -0.010349
atom     12.637853     3.258649     2.479744  Mg       0.000000     0.000000    -0.000282     0.003344    -0.004988
atom     15.659548     1.913794     7.315014  Mg       0.000000     0.000000     0.005552    -0.006157     0.005851
atom     18.758442     4.281269     3.255999  Mg       0.000000     0.000000    -0.003543    -0.017413    -0.008161
atom     21.829234     0.970648     7.027538  Mg       0.000000     0.000000    -0.005143     0.011440     0.012933
atom     -3.230858     8.493231     2.944130  Mg       0.000000     0.000000     0.000152     0.018306     0.004161
atom     -0.766681     6.646822     7.843406  Mg       0.000000     0.000000     0.003308     0.004383     0.002921
atom      2.713898     8.128422     2.770859  Mg       0.000000     0.000000     0.003029     0.011321     0.005517
atom      6.298415     7.567638     7.749506  Mg       0.000000     0.000000    -0.002758    -0.001656    -0.001767
atom      8.817296     9.140482     2.761795  Mg       0.000000     0.000000     0.008656     0.002055    -0.000080
atom     12.231321     6.894836     7.455211  Mg       0.000000     0.000000    -0.001167     0.009391     0.006153
atom     15.169820     8.791481     3.062672  Mg       0.000000     0.000000    -0.000313     0.009010    -0.008419
atom     18.312750     7.906582     7.851979  Mg       0.000000     0.000000     0.000630    -0.002596     0.011978
atom     -6.507835    14.338364     1.905449  Mg       0.000000     0.000000     0.007649     0.000821     0.014361
atom     -3.961893    12.984404     7.789865  Mg       0.000000     0.000000     0.011299    -0.006846    -0.011052
atom     -0.554949    13.642582     1.815888  Mg       0.000000     0.000000     0.008269     0.002955     0.009390
atom      3.489456    12.745966     7.123834  Mg       0.000000     0.000000    -0.007695    -0.003262    -0.007035
atom      6.401859    14.429417     2.029629  Mg       0.000000     0.000000    -0.005312    -0.007888     0.002662
atom      9.557867    13.564871     7.319686  Mg       0.000000     0.000000     0.000940    -0.009825    -0.006090
atom     12.630955    14.854584     2.141797  Mg       0.000000     0.000000    -0.003018    -0.004698     0.006791
atom     15.204203    13.109918     7.928825  Mg       0.000000     0.000000     0.002324    -0.007999    -0.007191
atom     -9.019434    20.036883     2.479849  Mg       0.000000     0.000000    -0.000004    -0.001099     0.002110
atom     -6.117778    18.228957     7.315294  Mg       0.000000     0.000000    -0.001021     0.002253    -0.000825
atom     -2.843109    19.961218     2.118356  Mg       0.000000     0.000000    -0.002705    -0.000607     0.008328
atom     -0.002131    18.080949     7.131370  Mg       0.000000     0.000000    -0.000266     0.000135    -0.005171
atom      3.486095    19.122023     2.397474  Mg       0.000000     0.000000    -0.012736     0.007210    -0.001227
atom      6.107332    17.934599     7.599998  Mg       0.000000     0.000000    -0.001670     0.005774     0.000743
atom      9.087506    19.218042     2.684425  Mg       0.000000     0.000000     0.007430     0.004393    -0.009754
atom     13.058547    18.241710     7.183549  Mg       0.000000     0.000000    -0.002536    -0.000061     0.005675
atom     -0.156461     3.094841    12.773752  Mg       0.000000     0.000000     0.006654     0.011496    -0.004754
atom      3.339488     1.661405    17.726981  Mg       0.000000     0.000000     0.002403     0.014002    -0.001383
atom      7.178518     3.560837    11.832539  Mg       0.000000     0.000000    -0.011575     0.001352     0.009564
atom      9.183251     2.166014    17.016315  Mg       0.000000     0.000000     0.003350    -0.002731     0.001584
atom     12.812665     3.296995    12.240153  Mg       0.000000     0.000000    -0.002627     0.007994     0.003462
atom     15.210414     1.438005    17.704887  Mg       0.000000     0.000000     0.007194     0.004262    -0.001774
atom     18.429534     3.566639    12.934301  Mg       0.000000     0.000000     0.008518    -0.001544    -0.004975
atom     22.363561     1.904749    17.754702  Mg       0.000000     0.000000    -0.016693    -0.000988    -0.005649
atom     -2.339626     9.252113    13.129004  Mg       0.000000     0.000000    -0.007079    -0.007011    -0.013228
atom     -0.682388     7.446035    18.142420  Mg       0.000000     0.000000     0.012659    -0.001287    -0.007208
atom      3.451119     8.289090    12.787696  Mg       0.000000     0.000000    -0.009517    -0.001794    -0.004729
atom      6.118994     7.281149    17.641092  Mg       0.000000     0.000000     0.000560    -0.008058     0.004421
atom      9.084814     8.993034    12.783663  Mg       0.000000     0.000000     0.015367    -0.003370    -0.002455
atom     12.722969     7.162541    17.528584  Mg       0.000000     0.000000    -0.007708    -0.002809     0.006221
atom     16.149674     8.913209    13.416245  Mg       0.000000     0.000000    -0.005798     0.004118    -0.015857
atom     18.655123     7.096126    17.935883  Mg       0.000000     0.000000     0.000030    -0.003373     0.008327
atom     -6.531031    14.400246    12.485784  Mg       0.000000     0.000000    -0.001620     0.004068     0.003294
atom     -2.780142    13.192841    16.794850  Mg       0.000000     0.000000    -0.005410     0.000484     0.003462
atom      0.252654    14.822410    11.936438  Mg       0.000000     0.000000     0.004680    -0.010038     0.006124
atom      3.142279    12.101770    17.302216  Mg       0.000000     0.000000    -0.008642     0.001173    -0.001395
atom      6.374594    13.889576    12.046217  Mg       0.000000     0.000000    -0.008303     0.001253     0.000826
atom      9.057521    12.341350    17.563098  Mg       0.000000     0.000000     0.009529     0.000617    -0.003674
atom     11.963296    14.814260    12.517350  Mg       0.000000     0.000000     0.007770    -0.005269     0.005986
atom     15.363712    12.637583    17.753678  Mg       0.000000     0.000000    -0.002588    -0.002306    -0.011024
atom     -8.833301    19.989041    13.135874  Mg       0.000000     0.000000    -0.003529     0.000089    -0.017514
atom     -6.045719    18.201235    17.429251  Mg       0.000000     0.000000     0.001633    -0.002615     0.002768
atom     -2.938906    19.340046    12.147736  Mg       0.000000     0.000000    -0.005726     0.005434     0.004436
atom     -0.297210    18.365929    17.381371  Mg       0.000000     0.000000     0.006876    -0.006289    -0.004591
atom      2.924555    19.812329    12.087429  Mg       0.000000     0.000000     0.007982     0.000167     0.006089
atom      5.747348    17.040931    16.647644  Mg       0.000000     0.000000     0.001361     0.012533     0.005263
atom      9.613748    19.892625    12.573772  Mg       0.000000     0.000000    -0.010124    -0.001652    -0.004476
atom     12.699910    18.479387    17.452421  Mg       0.000000     0.000000    -0.004720    -0.009628     0.004634
energy    -56.169867
charge      0.000000
end
begin
comment  i =     7990, time =     3995.000, E =       -56.1877403632
lattice        13.102335        0.000000        0.000000
lattice        -6.551168       11.346955        0.000000
lattice         0.000000        0.000000       10.521586
atom      0.158892     3.887099     2.573110  Mg       0.000000     0.000000     0.009265    -0.003472     0.003311
atom      2.867152     1.324537     7.725468  Mg       0.000000     0.000000     0.004066     0.008225     0.004026
atom      6.185941     3.392522     2.146119  Mg       0.000000     0.000000    -0.000459    -0.001274     0.005798
atom      9.203913     1.482087     7.601293  Mg       0.000000     0.000000    -0.001620     0.007540    -0.009904
atom     12.221578     3.207007     2.271023  Mg       0.000000     0.000000     0.001535     0.001490     0.001727
atom     15.821345     2.107592     6.996851  Mg       0.000000     0.000000    -0.010068    -0.001982     0.008465
atom     19.311860     4.235552     2.460341  Mg       0.000000     0.000000    -0.007309    -0.010445    -0.010281
atom     21.576926     1.625012     6.877692  Mg       0.000000     0.000000     0.007319     0.005031     0.018584
atom     -2.437998     8.743884     2.091003  Mg       0.000000     0.000000    -0.003693     0.007570     0.009407
atom      0.094327     6.931540     7.982699  Mg       0.000000     0.000000     0.000113    -0.006633    -0.003894
